time,pos_x,pos_y,pos_z,quat_w,quat_x,quat_y,quat_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,ang_vel_x,ang_vel_y,ang_vel_z,joint_pos_0,joint_pos_1,joint_pos_2,joint_pos_3,joint_pos_4,joint_pos_5,joint_pos_6,joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_acc_0,joint_acc_1,joint_acc_2,joint_acc_3,joint_acc_4,joint_acc_5,joint_acc_6
3.690738147629526,0.19178165694456034,0.3207863020038564,0.09437938504784293,0.08756834447493342,-0.8872605726258433,-0.4502216051220426,0.04899966929389871,-0.5884225409301029,0.2760204332363494,-0.023676900687076702,0.6027366884716057,-0.4972601304350788,0.15501741438769465,0.261829265652911,0.07601489986388082,0.045948360389336695,-1.336535187986808,-0.05662583732788401,2.3933276292442636,-2.767626941416679,0.6640948035139342,2.7475062062367925,0.2802722501857351,-1.3022538966251886,0.3185124328559501,3.1176463176532594,-0.4041145006880822,0.870511330512428,0.7687250281743162,0.811793016368149,6.418036471621367,-1.569758720654981,-15.365028144026805,1.9916405017858427,-4.290233634675316,-3.7885893682151135,-4.00084591795838
3.691738347669534,0.1916640091892626,0.3208414674164445,0.09437466420929025,0.08759475898008076,-0.8872558409645516,-0.4502262975315106,0.04899501897719533,-0.5878196728725126,0.27552345618638263,-0.02352212302213509,0.602998684151923,-0.49669393356102653,0.1545382675192178,0.26155587538140246,0.07570047972198479,0.04587655216247932,-1.3367955624397774,-0.056562153509633395,2.3939509757795405,-2.7677077406312764,0.664268854758529,2.747659906186713,0.280434561209038,-1.300969810045268,0.31819836388550676,3.1145721645961517,-0.4037160238561607,0.8696529633997806,0.76796702737671,0.8109925484097152,6.420259825176915,-1.570302520717252,-15.370350938639515,1.9923304512759394,-4.2917198690163,-3.7899018215923483,-4.002231901823735
3.692738547709542,0.19154648205785085,0.3208965334703731,0.09436997428456186,0.08762113536105422,-0.887251115793133,-0.450230984640877,0.04899035242970775,-0.5872165435617991,0.27502704536922734,-0.023367824152038266,0.6032591954299726,-0.4961276660152558,0.1540598250621382,0.26128244454278915,0.0753866441187549,0.04580482319462109,-1.3370556799796265,-0.05649853252860926,2.394573707254846,-2.767788460120778,0.6644427342656593,2.74781345447992,0.2805967120790269,-1.2996852795036387,0.31788418632846377,3.1114969486774964,-0.40331740925435733,0.8687942995142084,0.767208764506954,0.8101918036964838,6.42247519966633,-1.5708443692155654,-15.375654631058499,1.9930179247079232,-4.2932007696297365,-3.7912095648989306,-4.00361291173571
3.69373874774955,0.19142907560243838,0.32095150027891817,0.09436531517795044,0.08764747364031239,-0.8872463971078699,-0.4502356664537218,0.04898566970602668,-0.5866131544816526,0.2745312008543521,-0.023214003372010815,0.6035182237437153,-0.49556133020903226,0.15358208774494259,0.2610089734641958,0.07507339341571101,0.045733173371723224,-1.337315540517703,-0.05643497440649453,2.3951958234579442,-2.767869099857672,0.6646164419760641,2.7479668510640822,0.2807587027404388,-1.298400306597098,0.3175699005753725,3.1084206737201114,-0.4029186573781918,0.8679353399231157,0.7664502405076468,0.8093907832238604,6.424682588392924,-1.571384264512012,-15.38093920525171,1.9937029200036815,-4.294676332039137,-3.792512594181807,-4.004988943519758
3.694738947789558,0.19131178987484054,0.32100636795537,0.09436068679388948,0.08767377384036015,-0.8872416849050409,-0.45024034297360704,0.04898097086075831,-0.5860095071143117,0.2740359227088093,-0.02306065997654838,0.6037757705285585,-0.4949949285438515,0.15310505628910592,0.26073546247239077,0.0747607279705168,0.045661602579999405,-1.3375751439656784,-0.05637147916489321,2.395817324177372,-2.767949659814549,0.6647899778306994,2.748120095887059,0.2809205331382113,-1.2971148929237932,0.3172555070171187,3.105343343549986,-0.4025197687235976,0.8670760856948065,0.7656914563221744,0.8085894879880869,6.426881984660067,-1.571922204968691,-15.386204645187076,1.9943854350851211,-4.2961465517680155,-3.7938109054879217,-4.006359993001366
3.695739147829566,0.1911946249265782,0.3210611366130307,0.09435608903695325,0.08770003598374723,-0.8872369791809196,-0.4502450142040783,0.04897625594852481,-0.5854056029405955,0.2735412109972644,-0.022907793259432603,0.6040318372154685,-0.4944284634178231,0.1526287314083212,0.260461911893776,0.07444864813698204,0.04559011070602037,-1.337834490235539,-0.0563080468253323,2.396438209202421,-2.768030139964097,0.6649633417707302,2.748273188896895,0.28108220321747845,-1.2958290400832047,0.3169410060449101,3.1022649619963625,-0.40212074378692403,0.8662165378984779,0.76493241289472,0.8077879189862427,6.429073381771071,-1.5724581889476879,-15.391450934832573,1.9950654678741362,-4.297611424339893,-3.7951044948642068,-4.007726056005991
3.696739347869574,0.19107758080887305,0.32111580636521736,0.09435152181185791,0.08772626009307025,-0.8872322799317753,-0.4502496801486641,0.04897152502396316,-0.5848014434398807,0.27304706578197363,-0.02275540251373174,0.6042864252471802,-0.4938619372290842,0.15215311380997742,0.2601883220543972,0.07413715426506601,0.045518697636632854,-1.3380935792395952,-0.056244677409259036,2.3970584783231628,-2.768110540279104,0.6651365337375399,2.7484261300418282,0.28124371292357797,-1.2945427496761572,0.31662639805028703,3.099185532891672,-0.4017215830649398,0.8653566976042268,0.7641731111702574,0.8069860772162405,6.431256773029332,-1.572992214811113,-15.396678058156178,1.9957430162926286,-4.2990709452783005,-3.7963933583576246,-4.009087128359118
3.697739547909582,0.1909606575726545,0.3211703773252566,0.0943469850234608,0.08775244619097045,-0.8872275871538745,-0.4502543408108731,0.04896677814172562,-0.5841970300901012,0.27255348712280625,-0.022603487031812648,0.6045395360629313,-0.49329535236683486,0.1516782041939349,0.25991469327993705,0.07382624670088117,0.045447363258990015,-1.3383524108904756,-0.05618137093804343,2.3976781313304225,-2.7681908607324575,0.6653095536727239,2.7485789192702814,0.28140506220204375,-1.2932560233048116,0.31631168342511295,3.096105060071541,-0.4013222870548246,0.8644965658830379,0.7634135520945423,0.8061839636768269,6.433432151738158,-1.573524280921055,-15.401885999125785,1.9964180782624965,-4.300525110106766,-3.7976774920151017,-4.010443205886212
3.69873974794959,0.19084385526855419,0.32122484960648856,0.09434247857676108,0.0877785943001346,-0.8872229008434783,-0.4502589961941991,0.04896201535647823,-0.5835923643677549,0.27206047507723996,-0.02245204610534387,0.6047911711025145,-0.4927287112198586,0.15120400325348976,0.25964102589572935,0.07351592578669053,0.045376107460561865,-1.338610985101132,-0.056118127432976284,2.3982971680158034,-2.768271101297144,0.6654824015180925,2.74873155653087,0.28156625099861243,-1.2919688625726555,0.3159968625615797,3.09302354737481,-0.40092285625417456,0.8636361438067951,0.7626537366141259,0.8053815793675821,6.435599511200895,-1.574054385639601,-15.407074741709339,1.9970906517056346,-4.301973914348766,-3.798956891883571,-4.01179428441273
3.699739947989598,0.1907271739469088,0.3212792233222646,0.09433800237689949,0.08780470444329427,-0.887218220996843,-0.45026364630212,0.0489572367229019,-0.5829874477478961,0.27156802970036653,-0.02230107902530567,0.6050413318130499,-0.49216201617235944,0.15073051167470777,0.25936732022675796,0.07320619186091576,0.04530493012908665,-1.338869301784833,-0.0560549469152708,2.398915588171671,-2.768351261946249,0.6656550772156689,2.7488840417723965,0.28172727925921714,-1.2906812690845506,0.3156819358522119,3.0899409986435433,-0.40052329116100543,0.8627754324482854,0.7618936656763561,0.8045789252889304,6.437758844720919,-1.5745825273288647,-15.412244269874886,1.9977607345439565,-4.303417353527877,-3.800231554009997,-4.013140359764168
3.700740148029606,0.19061061365776089,0.3213334985859462,0.09433355632915884,0.08783077664322661,-0.8872135476102231,-0.45026829113809164,0.04895244229569066,-0.5823822817041288,0.27107615104489524,-0.022150585081994453,0.6052900196351074,-0.4915952696013526,0.15025773013607746,0.25909357659764887,0.07289704525812862,0.04523383115262902,-1.3391273608551733,-0.055991829406060234,2.399533391591164,-2.76843134265296,0.6658275807076957,2.7490363749438558,0.2818881469299961,-1.2893932444466596,0.31536690368985304,3.086857417722967,-0.40012359227374084,0.8619144328811719,0.7611333402293587,0.8037760024421173,6.439910145601516,-1.5751087043509193,-15.417394567590202,1.9984283246993353,-4.304855423167571,-3.8015014744412845,-4.0144814277659675
3.701740348069614,0.19049417445085776,0.3213876755109053,0.09432914033896392,0.08785681092275201,-0.8872088806798665,-0.450272930705558,0.04894763212955272,-0.5817768677086259,0.2705848391611638,-0.022000563565033514,0.6055372360126432,-0.49102847388132753,0.14978565930931498,0.25881979533268984,0.07258848630906567,0.045162810419561605,-1.339385162226064,-0.055928774926400915,2.400150578068185,-2.7685113433905615,0.6659999119366239,2.7491885559944294,0.2820488539572832,-1.2881047902665004,0.3150517664676804,3.083772808461563,-0.39972376009122784,0.8610531461800314,0.7603727612220632,0.8029728118292315,6.4420534071460605,-1.5756329150678656,-15.422525618823322,1.9990934200936834,-4.306288118791366,-3.8027666492243952,-4.015817484243601
3.702740548109622,0.19037785637565302,0.32144175421052384,0.0943247543118817,0.08788280730473666,-0.8872042202020186,-0.4502775650079433,0.04894280627920939,-0.5811712072321035,0.2700940940971326,-0.021851013763375823,0.6057829823967742,-0.4904616313858301,0.1493142998597631,0.25854597675582025,0.07228051534062485,0.04509186781852614,-1.3396427058117415,-0.055865783497269283,2.40076714739741,-2.768591264132439,0.6661720708451241,2.7493405848734893,0.2822094002876149,-1.286815908152942,0.31473652457919976,3.0806871747110027,-0.39932379511272714,0.8601915734203306,0.7596119296041854,0.8021693544532018,6.444188622657907,-1.5761551578418087,-15.427637407542223,1.9997560186489025,-4.307715435922816,-3.80402707440627,-4.017148525022553
3.70374074814963,0.19026165948130563,0.32149573479819243,0.0943203981536215,0.08790876581208995,-0.8871995661729204,-0.4502821940486546,0.04893796479939426,-0.5805653017438324,0.26960391589839217,-0.021701934965313988,0.606027260234121,-0.4898947444810231,0.14884365244544062,0.2582721211906341,0.07197313267586564,0.04502100323849456,-1.339899991526764,-0.0558028551395634,2.401383099374287,-2.768671104852079,0.6663440573760814,2.749492461530601,0.2823697858677292,-1.2855265997161753,0.31442117841823897,3.0776005203261567,-0.3989236978379125,0.8593297156784248,0.7588508463262252,0.8013656313177793,6.446315785440371,-1.5766754310348305,-15.432729917714767,2.000416118286884,-4.3091373700854065,-3.8052827460338348,-4.018474545928275
3.704740948189638,0.19014558381668037,0.32154961738731197,0.09431607177003457,0.08793468646776563,-0.887194918588808,-0.45028681783108515,0.048933107744854744,-0.5799591527116352,0.26911430460817054,-0.021553326458484942,0.6062700709743019,-0.4893278155295444,0.1483737177175211,0.2579982289603959,0.07166633863401545,0.04495021656870235,-1.3401570192860088,-0.05573998987410261,2.4019984337950335,-2.768750865523066,0.6665158714725938,2.7496441859155145,0.2825300106445633,-1.2842368665677453,0.3141057283789604,3.074512849165112,-0.39852346876687605,0.8584675740315808,0.7580895123394845,0.8005616434275624,6.4484348887968315,-1.5771937330090373,-15.437803133308998,2.0010737169295267,-4.310553916802686,-3.806533660154054,-4.019795542786255
3.705741148229646,0.190029629430349,0.321603402091291,0.09431177506711554,0.08796056929476158,-0.8871902774459144,-0.4502914363586078,0.04892823517034902,-0.5793527616018838,0.2686252602673331,-0.021405187529878945,0.606511416067046,-0.4887608468887583,0.14790449631916017,0.2577243003880216,0.07136013353046322,0.04487950769872362,-1.3404137890046808,-0.05567718772162694,2.4026131504566433,-2.7688305461190863,0.6666875130779795,2.749795757978176,0.28269007456525674,-1.2829467103205183,0.3137901748558463,3.0714241650891534,-0.39812310840012355,0.8576051495579402,0.7573279285960474,0.7997573917879731,6.450545926030597,-1.5777100621265145,-15.442857038292779,2.0017288124987327,-4.311965071598145,-3.8077798128138465,-4.02111151142195
3.706741348269654,0.18991379637059105,0.3216570890235456,0.09430750795100121,0.08798641431611859,-0.8871856427404682,-0.45029604963458086,0.0489233471306482,-0.5787461298795011,0.268136782914393,-0.021257517465846622,0.6067512969661903,-0.48819384091419726,0.14743598888777507,0.2574503357961003,0.07105451767677995,0.04480887651840004,-1.3406703005983014,-0.05561444870279847,2.403227249156873,-2.7689101466139245,0.6668589821357674,2.749947177668717,0.28284997757714914,-1.2816561325887201,0.3134745182437144,3.0683344719627925,-0.39772261723857927,0.8567424433365595,0.7565660960487933,0.79895287740528,6.452648890445022,-1.5782244167493602,-15.447891616634031,2.002381402916393,-4.3133708299953115,-3.80902120006016,-4.022422447660823
